epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/B1,val/AP/B2,val/AP/B3,val/AP/B4,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
19,6479,,,,,,,,,,,,,,,,,,,,,,,,,,0.34440115094184875,0.2180543690919876,0.23346111178398132,0.1284797489643097,0.5751797556877136,221.65965270996094,293.3094177246094,256.4839172363281,214.94554138183594,296.695556640625,27.415912628173828,0.5734450221061707,0.2395065277814865,0.48791393637657166,9.109524726867676,0.056732144206762314,0.05741218477487564,0.05674475431442261,0.05696409195661545,0.05865275859832764,0.8837043046951294,0.8882076740264893,0.8856979012489319,0.8875023722648621,0.8751806020736694,0.3241148591041565,0.3254625201225281,0.32391157746315,0.3238101005554199,0.3310527503490448,0.5479130148887634,0.23109909892082214,0.14180061221122742,0.4912883937358856,0.538439154624939,0.6218591332435608
19,6479,3697.100341796875,3870.706787109375,3818.8681640625,3745.416748046875,3896.5517578125,16.83245277404785,7.747775077819824,0.045326732099056244,0.04629523679614067,0.04576120153069496,0.045499805361032486,0.04914801940321922,0.766314685344696,0.7805551290512085,0.7678912878036499,0.7665967345237732,0.782760500907898,0.26787281036376953,0.27127909660339355,0.26957058906555176,0.26851391792297363,0.2845160961151123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6499,,,,,,,,,,,,,,,,,,,,,,,7.662467396585271e-05,7.662467396585271e-05,2.4769419724179897e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6549,,,,,,,,,,,,,,,,,,,,,,,7.627830927958712e-05,7.627830927958712e-05,2.4657454105181387e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6599,,,,,,,,,,,,,,,,,,,,,,,7.593020563945174e-05,7.593020563945174e-05,2.4544924599467777e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6649,,,,,,,,,,,,,,,,,,,,,,,7.55803775973618e-05,7.55803775973618e-05,2.443184257572284e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6699,,,,,,,,,,,,,,,,,,,,,,,7.522886153310537e-05,7.522886153310537e-05,2.4318212581420084e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6749,,,,,,,,,,,,,,,,,,,,,,,7.487567199859768e-05,7.487567199859768e-05,2.4204041437769774e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6799,,,,,,,,,,,,,,,,,,,,,,,7.452083809766918e-05,7.452083809766918e-05,2.408934051345568e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6803,,,,,,,,,,,,,,,,,,,,,,,,,,0.33962738513946533,0.2292281836271286,0.23644663393497467,0.12521591782569885,0.5853378772735596,229.2017364501953,292.2747497558594,249.767333984375,221.93936157226562,296.6943054199219,26.405195236206055,0.5655807256698608,0.23683060705661774,0.4968487322330475,9.042929649353027,0.05662129819393158,0.05660521239042282,0.056424371898174286,0.0565180629491806,0.05806656926870346,0.873029887676239,0.8796855211257935,0.8755701780319214,0.87544846534729,0.8723629713058472,0.32383978366851807,0.32350847125053406,0.32272210717201233,0.32306262850761414,0.3296932578086853,0.5591576099395752,0.23262952268123627,0.14636678993701935,0.48909875750541687,0.5479608178138733,0.6312294602394104
20,6803,3601.673583984375,3888.73291015625,3783.49267578125,3565.822509765625,3896.523193359375,16.346954345703125,7.631141185760498,0.044763416051864624,0.04545251652598381,0.04504851624369621,0.044838834553956985,0.04825599119067192,0.7527507543563843,0.7683952450752258,0.7559905052185059,0.7539319396018982,0.7738044261932373,0.26474204659461975,0.2671372592449188,0.2657262682914734,0.2649277448654175,0.2797030806541443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6849,,,,,,,,,,,,,,,,,,,,,,,7.416438893415034e-05,7.416438893415034e-05,2.3974114355951315e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6899,,,,,,,,,,,,,,,,,,,,,,,7.380633178399876e-05,7.380633178399876e-05,2.3858369786466938e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6949,,,,,,,,,,,,,,,,,,,,,,,7.344670302700251e-05,7.344670302700251e-05,2.374211817368632e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6999,,,,,,,,,,,,,,,,,,,,,,,7.308553176699206e-05,7.308553176699206e-05,2.362536633881973e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,7049,,,,,,,,,,,,,,,,,,,,,,,7.272282527992502e-05,7.272282527992502e-05,2.350812110307743e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,7099,,,,,,,,,,,,,,,,,,,,,,,7.235862722154707e-05,7.235862722154707e-05,2.339039156140643e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,7127,,,,,,,,,,,,,,,,,,,,,,,,,,0.3283710181713104,0.21881918609142303,0.22293312847614288,0.12097353488206863,0.5756961703300476,226.017333984375,288.2598876953125,260.0024719238281,228.23391723632812,296.695556640625,27.774513244628906,0.5638644099235535,0.23632346093654633,0.4949903190135956,9.105657577514648,0.05781509354710579,0.05792995169758797,0.058355558663606644,0.05774692818522453,0.059402115643024445,0.8782577514648438,0.8857600688934326,0.8744574785232544,0.8782469034194946,0.8774322867393494,0.32508212327957153,0.32326170802116394,0.32528039813041687,0.3238260746002197,0.33017632365226746,0.5461117625236511,0.2227742224931717,0.1372852623462677,0.49446535110473633,0.523642897605896,0.6433795094490051
21,7127,3460.44287109375,3870.390380859375,3736.81396484375,3461.435302734375,3896.55517578125,15.452211380004883,7.576397895812988,0.044299155473709106,0.04510498046875,0.04468560218811035,0.0444641038775444,0.0480782575905323,0.7451723217964172,0.7613179683685303,0.7479004859924316,0.7457885146141052,0.7679494023323059,0.26319533586502075,0.2663046419620514,0.26482728123664856,0.26371368765830994,0.27951574325561523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7149,,,,,,,,,,,,,,,,,,,,,,,7.199295214377344e-05,7.199295214377344e-05,2.327218226128025e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7199,,,,,,,,,,,,,,,,,,,,,,,7.162582187447697e-05,7.162582187447697e-05,2.315350684511941e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7249,,,,,,,,,,,,,,,,,,,,,,,7.125726551748812e-05,7.125726551748812e-05,2.3034367586660665e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7299,,,,,,,,,,,,,,,,,,,,,,,7.088731217663735e-05,7.088731217663735e-05,2.2914778128324542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7349,,,,,,,,,,,,,,,,,,,,,,,7.051597640383989e-05,7.051597640383989e-05,2.2794740743847797e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7399,,,,,,,,,,,,,,,,,,,,,,,7.014328730292618e-05,7.014328730292618e-05,2.2674269075650955e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7449,,,,,,,,,,,,,,,,,,,,,,,6.976928125368431e-05,6.976928125368431e-05,2.2553367671207525e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7451,,,,,,,,,,,,,,,,,,,,,,,,,,0.3423766791820526,0.2222304344177246,0.23322118818759918,0.13135075569152832,0.5825885534286499,193.3539581298828,254.69430541992188,199.3452911376953,185.44801330566406,296.695556640625,27.672447204589844,0.5563018918037415,0.23224703967571259,0.5082336664199829,9.071675300598145,0.057330526411533356,0.05736466497182846,0.057289499789476395,0.05724901333451271,0.05924897640943527,0.8736218214035034,0.8820203542709351,0.8691982626914978,0.8732995390892029,0.8732048273086548,0.32476648688316345,0.3230946958065033,0.324565589427948,0.3239612281322479,0.33257025480270386,0.5555140972137451,0.23229476809501648,0.1494368016719818,0.49786999821662903,0.5627524256706238,0.6042269468307495
22,7451,3492.827880859375,3840.7890625,3687.396484375,3557.642822265625,3896.528076171875,14.614510536193848,7.539546966552734,0.044034797698259354,0.04506630077958107,0.044632118195295334,0.04424382373690605,0.04809970036149025,0.7402823567390442,0.756130576133728,0.7409501075744629,0.7403508424758911,0.7634761333465576,0.26200568675994873,0.26577359437942505,0.2643281817436218,0.26276135444641113,0.2791198790073395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7499,,,,,,,,,,,,,,,,,,,,,,,6.939396553207189e-05,6.939396553207189e-05,2.2432045625464525e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7549,,,,,,,,,,,,,,,,,,,,,,,6.901737651787698e-05,6.901737651787698e-05,2.231030975963222e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7599,,,,,,,,,,,,,,,,,,,,,,,6.863954331493005e-05,6.863954331493005e-05,2.2188171442394378e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7649,,,,,,,,,,,,,,,,,,,,,,,6.826047319918871e-05,6.826047319918871e-05,2.2065637494961265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7699,,,,,,,,,,,,,,,,,,,,,,,6.788021710235626e-05,6.788021710235626e-05,2.1942714738543145e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7749,,,,,,,,,,,,,,,,,,,,,,,6.749877502443269e-05,6.749877502443269e-05,2.1819412268087035e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7775,,,,,,,,,,,,,,,,,,,,,,,,,,0.3207249939441681,0.20829671621322632,0.21763379871845245,0.11314187198877335,0.5655761957168579,203.92202758789062,257.15966796875,222.19554138183594,207.36138916015625,296.695556640625,28.916046142578125,0.5557664036750793,0.23142112791538239,0.5059718489646912,9.245708465576172,0.05818567052483559,0.05889691039919853,0.05853179469704628,0.05797997862100601,0.059993233531713486,0.8995071053504944,0.9035601615905762,0.8948062062263489,0.9035806655883789,0.8900958299636841,0.3265967071056366,0.32785531878471375,0.3275284469127655,0.3268830180168152,0.3342483937740326,0.5233123898506165,0.2149493396282196,0.13752858340740204,0.4977467358112335,0.5257694125175476,0.6208891272544861
23,7775,3410.2333984375,3791.273193359375,3592.41357421875,3446.8818359375,3896.541015625,13.621052742004395,7.414793491363525,0.04327419400215149,0.04407195374369621,0.043662428855895996,0.04338392615318298,0.04724258929491043,0.7256484031677246,0.7459566593170166,0.7289937138557434,0.7265806794166565,0.7538193464279175,0.25816941261291504,0.2610059082508087,0.2598189115524292,0.2587064206600189,0.2751060426235199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7799,,,,,,,,,,,,,,,,,,,,,,,6.711619789712131e-05,6.711619789712131e-05,2.1695741452276707e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7849,,,,,,,,,,,,,,,,,,,,,,,6.673248572042212e-05,6.673248572042212e-05,2.1571704564848915e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7899,,,,,,,,,,,,,,,,,,,,,,,6.634768942603841e-05,6.634768942603841e-05,2.1447315248224186e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7949,,,,,,,,,,,,,,,,,,,,,,,6.596181628992781e-05,6.596181628992781e-05,2.1322580323612783e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7999,,,,,,,,,,,,,,,,,,,,,,,6.557490269187838e-05,6.557490269187838e-05,2.119750661222497e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8049,,,,,,,,,,,,,,,,,,,,,,,6.518696318380535e-05,6.518696318380535e-05,2.107210548274452e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8099,,,,,,,,,,,,,,,,,,,,,,,6.47980414214544e-05,6.47980414214544e-05,2.094638148264494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8099,,,,,,,,,,,,,,,,,,,,,,,,,,0.33302387595176697,0.21004687249660492,0.22566117346286774,0.12049904465675354,0.5790740251541138,221.3539581298828,255.09652709960938,227.19430541992188,218.8242645263672,296.695556640625,26.375749588012695,0.5474054217338562,0.22640031576156616,0.49498093128204346,9.182937622070312,0.05751733109354973,0.05823509767651558,0.05764743685722351,0.0576728917658329,0.059526003897190094,0.893963634967804,0.8971306085586548,0.8926523923873901,0.8928750157356262,0.8879125714302063,0.3246314525604248,0.3258128762245178,0.3241950273513794,0.32496434450149536,0.3331013023853302,0.5354042053222656,0.2223077416419983,0.144809290766716,0.49092429876327515,0.5469499826431274,0.620091438293457
24,8099,3258.7275390625,3759.17822265625,3569.888916015625,3409.410400390625,3896.53857421875,12.827839851379395,7.338613033294678,0.04256632924079895,0.04348716884851456,0.04305082559585571,0.042717866599559784,0.04654107987880707,0.7153775691986084,0.7359083294868469,0.7192491888999939,0.7166939377784729,0.7462329268455505,0.25677329301834106,0.2599153220653534,0.2584801912307739,0.25747668743133545,0.2740212678909302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
